Wall time,Step,Value
1593832882.5249388,248,0.9119606018066406
1593832883.027595,249,0.8909597396850586
1593832883.5202782,250,0.9101676940917969
1593832884.0109696,251,0.9278459548950195
1593832884.4168801,252,0.9339084625244141
1593832884.941477,253,0.9374780654907227
1593832885.432167,254,0.9375133514404297
1593832885.9228528,255,0.9318466186523438
1593832886.4145389,256,0.9310398101806641
1593832886.9062235,257,0.9274816513061523
1593832887.3949187,258,0.9427595138549805
1593832887.8895965,259,0.9476652145385742
1593832888.391255,260,0.9508962631225586
1593832888.902886,261,0.9511775970458984
1593832889.5411797,262,0.9532651901245117
1593832889.9520798,263,0.9499244689941406
1593832890.3729546,264,0.9462060928344727
1593832890.8945677,265,0.9288215637207031
1593832891.3882394,266,0.9353313446044922
1593832891.8809404,267,0.947443962097168
1593832892.3706133,268,0.9558868408203125
1593832892.8732693,269,0.9583225250244141
1593832893.364954,270,0.9585504531860352
1593832893.8556423,271,0.9599275588989258
1593832894.3493207,272,0.9600610733032227
1593832894.8529756,273,0.9601764678955078
1593832895.3616135,274,0.9596433639526367
1593832895.8532996,275,0.9614772796630859
1593832896.344986,276,0.9603548049926758
1593832896.8356757,277,0.9569158554077148
1593832897.3295357,278,0.9499912261962891
1593832897.8262,279,0.9385538101196289
1593832898.3229504,280,0.9496927261352539
1593832898.814634,281,0.9601812362670898
1593832899.3152938,282,0.960052490234375
1593832899.8069792,283,0.9624958038330078
1593832900.2158854,284,0.9615154266357422
1593832900.7484608,285,0.9629535675048828
1593832901.2371538,286,0.9613075256347656
1593832901.728839,287,0.9633960723876953
1593832902.2206242,288,0.9622383117675781
1593832902.714329,289,0.9633007049560547
1593832903.2189596,290,0.9642772674560547
1593832903.7176237,291,0.9662361145019531
1593832904.2073119,292,0.9657497406005859
1593832904.7139745,293,0.965296745300293
1593832905.1487942,294,0.963526725769043
1593832905.6644144,295,0.9651908874511719
1593832906.1660743,296,0.9630823135375977
1593832906.6647403,297,0.9661893844604492
1593832907.1624093,298,0.963170051574707
1593832907.6621752,299,0.9667119979858398
1593832908.1628902,300,0.9626531600952148
1593832908.6555753,301,0.9659357070922852
1593832909.1572335,302,0.9637088775634766
1593832909.5821266,303,0.9661436080932617
1593832910.084814,304,0.9631977081298828
1593832910.574474,305,0.967707633972168
1593832911.0422215,306,0.9650459289550781
1593832911.5329092,307,0.9672107696533203
1593832912.034574,308,0.965754508972168
1593832912.5272496,309,0.9681100845336914
1593832913.022924,310,0.9665555953979492
1593832913.526578,311,0.9683141708374023
1593832914.0252445,312,0.9674386978149414
1593832914.5149348,313,0.9690427780151367
1593832915.0056233,314,0.9673938751220703
1593832915.5003014,315,0.9694814682006836
1593832915.911202,316,0.9692783355712891
1593832916.4338048,317,0.9687395095825195
1593832916.9294784,318,0.9686622619628906
1593832917.4171739,319,0.9687347412109375
1593832917.8430355,320,0.9688930511474609
1593832918.2669015,321,0.969573974609375
1593832918.6817932,322,0.969512939453125
1593832919.2043955,323,0.9695501327514648
1593832919.6960802,324,0.9697647094726562
1593832920.1897678,325,0.9702358245849609
1593832920.6894255,326,0.9691658020019531
1593832921.0973334,327,0.9700479507446289
1593832921.5002568,328,0.9699192047119141
1593832922.044982,329,0.9692544937133789
1593832922.5366683,330,0.9683990478515625
1593832923.0293508,331,0.9690475463867188
1593832923.522032,332,0.9691753387451172
1593832924.0246882,333,0.9690217971801758
1593832924.5143797,334,0.969599723815918
1593832925.0160375,335,0.9703235626220703
1593832925.507723,336,0.9701108932495117
1593832925.9136415,337,0.9708356857299805
1593832926.4482098,338,0.9698829650878906
1593832926.9388974,339,0.970911979675293
1593832927.4405544,340,0.9713039398193359
1593832927.9352324,341,0.9712038040161133
1593832928.4348974,342,0.9698467254638672
1593832928.94254,343,0.9714784622192383
1593832929.442202,344,0.9703207015991211
1593832929.9318957,345,0.9708013534545898
1593832930.424575,346,0.9693889617919922
1593832930.9152634,347,0.970911979675293
1593832931.3191833,348,0.9681777954101562
1593832931.8547533,349,0.9699926376342773
1593832932.360489,350,0.9660167694091797
1593832932.8581853,351,0.9687128067016602
1593832933.3531396,352,0.9674482345581055
1593832933.8537874,353,0.9687652587890625
1593832934.3464682,354,0.9690027236938477
1593832934.8501213,355,0.9698781967163086
1593832935.3717256,356,0.9703969955444336
1593832935.8654108,357,0.9699697494506836
1593832936.3740454,358,0.9700498580932617
1593832936.7869406,359,0.9694023132324219
1593832937.3085458,360,0.9698457717895508
1593832937.8012288,361,0.9698829650878906
1593832938.2051501,362,0.9707117080688477
1593832938.740716,363,0.9701814651489258
1593832939.2343981,364,0.9705934524536133
1593832939.7330642,365,0.9696969985961914
1593832940.2258577,366,0.9702119827270508
1593832940.7315052,367,0.9690971374511719
1593832941.2311687,368,0.9704427719116211
1593832941.6360867,369,0.9688873291015625
1593832942.0599535,370,0.9699115753173828
1593832942.5865543,371,0.9654626846313477
1593832943.0752394,372,0.9686498641967773
1593832943.5709138,373,0.9648399353027344
1593832944.072571,374,0.9705915451049805
1593832944.4844704,375,0.9701032638549805
1593832945.0080702,376,0.9707345962524414
1593832945.5127258,377,0.9704551696777344
1593832946.0115173,378,0.970820426940918
1593832946.505246,379,0.9705286026000977
1593832946.9101624,380,0.9700384140014648
1593832947.432767,381,0.9708414077758789
1593832947.9264457,382,0.9707269668579102
1593832948.4281044,383,0.9704933166503906
1593832948.9177954,384,0.9710054397583008
1593832949.4204516,385,0.9712486267089844
1593832949.9111373,386,0.9711246490478516
1593832950.402855,387,0.9711160659790039
1593832950.8955066,388,0.9712743759155273
1593832951.3971653,389,0.9710769653320312
1593832951.8060703,390,0.9712905883789062
1593832952.3346584,391,0.9703102111816406
1593832952.8313305,392,0.971064567565918
1593832953.3369765,393,0.9704322814941406
1593832953.8366425,394,0.9709434509277344
1593832954.2555206,395,0.9708547592163086
1593832954.7751389,396,0.9704513549804688
1593832955.2878478,397,0.9706048965454102
1593832955.7767203,398,0.9712114334106445
1593832956.283365,399,0.9708328247070312
1593832956.6862876,400,0.9710817337036133
1593832957.2168696,401,0.9701747894287109
1593832957.7105482,402,0.9714546203613281
1593832958.2032325,403,0.9708871841430664
1593832958.6949172,404,0.9713354110717773
1593832959.1856046,405,0.9710636138916016
1593832959.6762927,406,0.9715185165405273
1593832960.16698,407,0.971400260925293
1593832960.6596642,408,0.97149658203125
1593832961.1493535,409,0.9718837738037109
1593832961.6430337,410,0.9718761444091797
1593832962.0489483,411,0.9720697402954102
1593832962.5875077,412,0.9711790084838867
1593832963.0851772,413,0.9716873168945312
1593832963.5768628,414,0.9714784622192383
1593832964.0695455,415,0.972020149230957
1593832964.5592356,416,0.9708938598632812
1593832965.0519187,417,0.971583366394043
1593832965.541607,418,0.9692878723144531
1593832966.0342941,419,0.9711761474609375
1593832966.524979,420,0.9694948196411133
1593832966.930894,421,0.9709854125976562
1593832967.46858,422,0.9692211151123047
1593832967.9592483,423,0.9714145660400391
1593832968.4509294,424,0.9701719284057617
1593832968.9426138,425,0.9713544845581055
1593832969.4442735,426,0.9714279174804688
1593832969.9349613,427,0.9722537994384766
1593832970.4387133,428,0.9716224670410156
1593832970.8436308,429,0.9719514846801758
1593832971.3672295,430,0.9714441299438477
1593832971.8369746,431,0.9723634719848633
1593832972.3635666,432,0.9710159301757812
1593832972.8652253,433,0.971949577331543
1593832973.3559132,434,0.9713373184204102
1593832973.8485951,435,0.9719467163085938
1593832974.3422754,436,0.9706974029541016
1593832974.8429365,437,0.9715595245361328
1593832975.3346224,438,0.9708795547485352
1593832975.83531,439,0.9720993041992188
1593832976.3269668,440,0.9714431762695312
1593832976.8226416,441,0.9721174240112305
1593832977.3233237,442,0.9717731475830078
1593832977.7262268,443,0.9722719192504883
1593832978.298696,444,0.9716787338256836
1593832978.785395,445,0.9723720550537109
1593832979.2770824,446,0.9716548919677734
1593832979.7857199,447,0.9713907241821289
1593832980.295386,448,0.9720268249511719
1593832980.7830527,449,0.9716005325317383
1593832981.2747378,450,0.9720821380615234
1593832981.7793887,451,0.9712467193603516
1593832982.2791803,452,0.9714546203613281
1593832982.688087,453,0.9704952239990234
1593832983.2146776,454,0.9719400405883789
1593832983.7023733,455,0.9706974029541016
1593832984.1950576,456,0.9715003967285156
1593832984.6847475,457,0.9708795547485352
1593832985.1884015,458,0.9716348648071289
1593832985.6790876,459,0.9715776443481445
1593832986.1697752,460,0.97149658203125
1593832986.6634684,461,0.9710369110107422
1593832987.07336,462,0.9715843200683594
1593832987.6159098,463,0.9711170196533203
1593832988.1405075,464,0.9709844589233398
1593832988.6311953,465,0.9708461761474609
1593832989.1378403,466,0.9697589874267578
1593832989.626534,467,0.970952033996582
1593832990.1172209,468,0.9706106185913086
1593832990.6091678,469,0.9711112976074219
1593832991.0990899,470,0.9710884094238281
1593832991.5957634,471,0.9714202880859375
1593832992.1233509,472,0.9710769653320312
1593832992.6619127,473,0.9716224670410156
1593832993.1615746,474,0.9709148406982422
1593832993.5754697,475,0.9708881378173828
1593832994.096077,476,0.9704341888427734
1593832994.5947433,477,0.9707479476928711
1593832995.0864275,478,0.9699373245239258
1593832995.5751565,479,0.9709348678588867
1593832996.0917404,480,0.9684829711914062
1593832996.630429,481,0.9701108932495117
1593832997.121325,482,0.9662790298461914
1593832997.5481842,483,0.9704303741455078
1593832998.0518403,484,0.9691190719604492
1593832998.4667287,485,0.9707765579223633
1593832998.977363,486,0.9701137542724609
1593832999.4820132,487,0.9706640243530273
1593832999.9807718,488,0.970585823059082
1593833000.4845004,489,0.9707670211791992
1593833000.9741921,490,0.9703311920166016
1593833001.472857,491,0.9701347351074219
1593833001.9685311,492,0.970189094543457
1593833002.461221,493,0.9705972671508789
1593833002.9568877,494,0.9704399108886719
1593833003.4695187,495,0.9703350067138672
1593833004.151695,496,0.9702949523925781
1593833004.665437,497,0.9699792861938477
1593833005.1562014,498,0.9696006774902344
1593833005.6461065,499,0.9697542190551758
1593833006.1517544,500,0.9692859649658203
1593833006.6565132,501,0.969172477722168
1593833007.146204,502,0.968876838684082
1593833007.6349056,503,0.9690542221069336
1593833008.1295726,504,0.9686079025268555
1593833008.6173763,505,0.9698324203491211
1593833009.1100745,506,0.9695348739624023
1593833009.601771,507,0.9699916839599609
1593833010.011648,508,0.9697980880737305
1593833010.5182936,509,0.9700422286987305
1593833011.0229442,510,0.9696121215820312
1593833011.5126355,511,0.9699411392211914
1593833012.002325,512,0.969447135925293
1593833012.5089705,513,0.9697341918945312
1593833013.0086346,514,0.9692544937133789
1593833013.4973278,515,0.9693489074707031
1593833013.991008,516,0.9692592620849609
1593833014.4936752,517,0.9692296981811523
1593833014.899579,518,0.9686813354492188
1593833015.422181,519,0.9692411422729492
1593833015.9268312,520,0.9683570861816406
1593833016.4294865,521,0.9688606262207031
1593833016.920175,522,0.9673290252685547
1593833017.408868,523,0.9693574905395508
1593833017.9025483,524,0.9684057235717773
1593833018.3932495,525,0.9692115783691406
1593833018.884935,526,0.9682283401489258
1593833019.375648,527,0.9687509536743164
1593833019.7825212,528,0.9690141677856445
1593833020.1884358,529,0.9686212539672852
1593833020.7120366,530,0.9693069458007812
1593833021.2186813,531,0.9678802490234375
1593833021.7043822,532,0.9691476821899414
1593833022.1980622,533,0.9683017730712891
1593833022.6897504,534,0.9689455032348633
1593833023.1784408,535,0.9691076278686523
1593833023.67212,536,0.9686155319213867
1593833024.164802,537,0.9685201644897461
1593833024.6624799,538,0.9685258865356445
1593833025.0693843,539,0.9685525894165039
1593833025.594091,540,0.9687166213989258
1593833026.0848796,541,0.9687070846557617
1593833026.578561,542,0.9691705703735352
1593833027.067254,543,0.9686088562011719
1593833027.5579479,544,0.9689950942993164
1593833028.0516245,545,0.9686880111694336
1593833028.5433059,546,0.9685087203979492
1593833029.0320005,547,0.9686813354492188
1593833029.524683,548,0.9674081802368164
1593833029.9745388,549,0.9677886962890625
1593833030.4963524,550,0.9669580459594727
1593833031.0010166,551,0.9683218002319336
1593833031.4916904,552,0.966609001159668
1593833031.9833758,553,0.9684457778930664
1593833032.4740639,554,0.9667348861694336
1593833032.965749,555,0.9689712524414062
1593833033.456437,556,0.9670858383178711
1593833033.9501166,557,0.9684514999389648
1593833034.441802,558,0.9671230316162109
1593833034.9304943,559,0.9685821533203125
1593833035.4221807,560,0.967411994934082
1593833035.8300889,561,0.968902587890625
1593833036.235008,562,0.9678535461425781
1593833036.7566123,563,0.9684247970581055
1593833037.25528,564,0.9679861068725586
1593833037.7529576,565,0.9684038162231445
1593833038.253611,566,0.9671316146850586
1593833038.7442973,567,0.968449592590332
1593833039.2469532,568,0.968083381652832
1593833039.7356465,569,0.9683713912963867
1593833040.2402973,570,0.9679355621337891
1593833040.6891,571,0.967926025390625
1593833041.2136958,572,0.9683761596679688
1593833041.7053792,573,0.9679708480834961
1593833042.196086,574,0.9683742523193359
1593833042.6877527,575,0.9680185317993164
1593833043.185443,576,0.9683685302734375
1593833043.6820939,577,0.9684019088745117
1593833044.174777,578,0.9681272506713867
1593833044.667459,579,0.9682703018188477
1593833045.1661263,580,0.9683151245117188
1593833045.6578107,581,0.9681215286254883
1593833046.149496,582,0.9682416915893555
1593833046.5534284,583,0.9681825637817383
1593833047.0949683,584,0.9687385559082031
1593833047.5946598,585,0.967595100402832
1593833048.08133,586,0.9685811996459961
1593833048.5740426,587,0.9666824340820312
1593833049.0666955,588,0.9681158065795898
1593833049.5583808,589,0.9655857086181641
1593833050.0480711,590,0.9681253433227539
1593833050.5397565,591,0.9666824340820312
1593833051.0294473,592,0.9686698913574219
1593833051.4353623,593,0.9685258865356445
1593833051.9740505,594,0.9683732986450195
1593833052.3739805,595,0.9686546325683594
1593833052.7760196,596,0.9685420989990234
1593833053.3096929,597,0.9686546325683594
1593833053.8043685,598,0.9675807952880859
1593833054.2950583,599,0.9686660766601562
