Wall time,Step,Value
1593834211.0907319,77,0.8077396154403687
1593834211.5385416,78,0.7923956513404846
1593834212.089061,79,0.8023017048835754
1593834212.6246293,80,0.7905013561248779
1593834213.1641872,81,0.8274542689323425
1593834213.697761,82,0.8493629693984985
1593834214.2293382,83,0.8678115606307983
1593834214.7768755,84,0.8735002279281616
1593834215.313456,85,0.8751497268676758
1593834215.847012,86,0.8787365555763245
1593834216.2968116,87,0.8740231394767761
1593834216.8333778,88,0.8757660984992981
1593834217.370115,89,0.8346129059791565
1593834217.9107149,90,0.8792527914047241
1593834218.4402986,91,0.8834422826766968
1593834218.9778605,92,0.8851591944694519
1593834219.5124311,93,0.8897963166236877
1593834220.0479982,94,0.8956289291381836
1593834220.581572,95,0.8993250727653503
1593834221.119145,96,0.9022502303123474
1593834221.647722,97,0.9059740900993347
1593834222.181345,98,0.9073352217674255
1593834222.7159386,99,0.9112641215324402
1593834223.1756728,100,0.9105967879295349
1593834223.7112415,101,0.9110987782478333
1593834224.2627661,102,0.9005085825920105
1593834224.7943447,103,0.9167613983154297
1593834225.3309093,104,0.9142357707023621
1593834225.8644896,105,0.9200688004493713
1593834226.4698644,106,0.9155547022819519
1593834226.9236507,107,0.9206956028938293
1593834227.4542336,108,0.922674834728241
1593834227.9898002,109,0.9266564249992371
1593834228.516482,110,0.9289785623550415
1593834229.05205,111,0.9294427633285522
1593834229.5886257,112,0.9295031428337097
1593834230.122187,113,0.9316517114639282
1593834230.667729,114,0.9328369498252869
1593834231.2053182,115,0.932654082775116
1593834231.7398627,116,0.9335711002349854
1593834232.187665,117,0.9340766072273254
1593834232.7272213,118,0.9334948658943176
1593834233.2617917,119,0.9349352121353149
1593834233.7974336,120,0.9362595677375793
1593834234.3349972,121,0.9371163249015808
1593834234.867572,122,0.9364163279533386
1593834235.395181,123,0.9361359477043152
1593834235.9297316,124,0.9300088882446289
1593834236.4912314,125,0.929719865322113
1593834237.0239177,126,0.9153741598129272
1593834237.473846,127,0.9274972081184387
1593834238.0104606,128,0.9279648065567017
1593834238.5360534,129,0.9379752278327942
1593834239.0717192,130,0.9376322627067566
1593834239.5284839,131,0.9401906132698059
1593834240.0550742,132,0.9409453272819519
1593834240.5956285,133,0.9413316249847412
1593834241.1262114,134,0.9418795704841614
1593834241.6767535,135,0.9418741464614868
1593834242.310046,136,0.9425010681152344
1593834242.7568493,137,0.9422264099121094
1593834243.2944348,138,0.9427964091300964
1593834243.8309886,139,0.9430682063102722
1593834244.3665466,140,0.9435209035873413
1593834244.8981256,141,0.9434356689453125
1593834245.4376822,142,0.9433507323265076
1593834245.9702575,143,0.9422375559806824
1593834246.5078194,144,0.9426103830337524
1593834247.0324175,145,0.9427384734153748
1593834247.5669887,146,0.9440386891365051
1593834248.1484334,147,0.9430370330810547
1593834248.5962346,148,0.9448983669281006
1593834249.1347954,149,0.9439452886581421
1593834249.6673725,150,0.944804847240448
1593834250.2019415,151,0.9411392211914062
1593834250.7285347,152,0.9432246685028076
1593834251.2650998,153,0.9443670511245728
1593834251.7986717,154,0.9461174011230469
1593834252.3372338,155,0.9463635087013245
1593834252.8708055,156,0.9468997120857239
1593834253.4064057,157,0.9483566880226135
1593834253.937956,158,0.9492183923721313
1593834254.482496,159,0.9493461847305298
1593834255.0180655,160,0.9494146108627319
1593834255.6194563,161,0.9470615386962891
1593834256.1560478,162,0.9368976354598999
1593834256.6886241,163,0.9052147269248962
1593834257.227185,164,0.8064635396003723
1593834257.761754,165,0.7971973419189453
1593834258.2973323,166,0.6977106928825378
1593834258.8358903,167,0.7764431238174438
1593834259.370462,168,0.8343502879142761
1593834259.8212554,169,0.8801829218864441
1593834260.3468516,170,0.8915973901748657
1593834260.8805525,171,0.8855094909667969
1593834261.406147,172,0.9012961983680725
1593834261.9387228,173,0.9100357294082642
1593834262.466312,174,0.9171415567398071
1593834263.0018802,175,0.9232267141342163
1593834263.5334594,176,0.9258648753166199
1593834264.0650373,177,0.9296261072158813
1593834264.596616,178,0.9310973286628723
1593834265.0374563,179,0.9325621724128723
1593834265.5720346,180,0.9279603362083435
1593834266.108573,181,0.9360831379890442
1593834266.6571062,182,0.9335673451423645
1593834267.188723,183,0.9380572438240051
1593834267.7292802,184,0.9388349056243896
1593834268.2618535,185,0.9410973191261292
1593834268.79742,186,0.9410734176635742
1593834269.3369777,187,0.9427458643913269
1593834269.8476114,188,0.9425786137580872
1593834270.386172,189,0.9422072768211365
1593834270.832978,190,0.9267956018447876
1593834271.3595688,191,0.9401695728302002
1593834271.8941417,192,0.9406964778900146
1593834272.4167433,193,0.9461930990219116
1593834272.9463274,194,0.9467147588729858
1593834273.4799,195,0.9479500651359558
1593834274.0144727,196,0.9487501978874207
1593834274.5381627,197,0.9481408596038818
1593834275.0787156,198,0.9493961334228516
1593834275.6692517,199,0.9502220749855042
1593834276.1090765,200,0.9506012201309204
1593834276.6439211,201,0.95121830701828
1593834277.1865485,202,0.9505506157875061
1593834277.715136,203,0.9494607448577881
1593834278.250705,204,0.9500217437744141
1593834278.7882664,205,0.952916145324707
1593834279.3118658,206,0.9507738947868347
1593834279.8474333,207,0.953801155090332
1593834280.3840063,208,0.9535894393920898
1593834280.9205644,209,0.9550584554672241
1593834281.3693638,210,0.9527902603149414
1593834281.9019415,211,0.9547866582870483
1593834282.4385054,212,0.9536561965942383
1593834282.971083,213,0.9568592309951782
1593834283.5186837,214,0.9564988017082214
1593834284.0552478,215,0.9576191306114197
1593834284.590817,216,0.9569562673568726
1593834285.116413,217,0.9586922526359558
1593834285.6868858,218,0.9589191675186157
1593834286.2124798,219,0.9588953852653503
1593834286.6533413,220,0.9592876434326172
1593834287.1060913,221,0.9583555459976196
1593834287.6476433,222,0.9600407481193542
1593834288.1832113,223,0.958976686000824
1593834288.730746,224,0.9590628743171692
1593834289.256342,225,0.9543679356575012
1593834289.792906,226,0.9567146897315979
1593834290.3274772,227,0.9509276747703552
1593834290.8740172,228,0.9541540741920471
1593834291.422549,229,0.9526318907737732
1593834291.948144,230,0.9591419696807861
1593834292.4827127,231,0.9590772390365601
1593834293.0074522,232,0.9607747197151184
1593834293.5580056,233,0.9606491327285767
1593834294.0895581,234,0.9615602493286133
1593834294.6142478,235,0.9618988633155823
1593834295.1408315,236,0.9616512060165405
1593834295.6783943,237,0.961672842502594
1593834296.2129679,238,0.9620593786239624
1593834296.745541,239,0.961866021156311
1593834297.1983373,240,0.9621213674545288
1593834297.730905,241,0.9608640074729919
1593834298.2664742,242,0.962156355381012
1593834298.8020408,243,0.9621340036392212
1593834299.338606,244,0.9628127813339233
1593834299.8721797,245,0.9621918797492981
1593834300.4097414,246,0.9630540013313293
1593834300.933342,247,0.9618806838989258
1593834301.4689898,248,0.9620139002799988
1593834301.9935868,249,0.9607966542243958
1593834302.4344094,250,0.9611676335334778
1593834302.9689786,251,0.959896445274353
1593834303.4107974,252,0.9621954560279846
1593834303.9463649,253,0.9632997512817383
1593834304.4789407,254,0.9632399678230286
1593834305.004535,255,0.9634053111076355
1593834305.5401032,256,0.9635975956916809
1593834306.0756707,257,0.9638175964355469
1593834306.6142316,258,0.9637384414672852
1593834307.148802,259,0.9635089635848999
1593834307.5936124,260,0.9636039733886719
1593834308.1241944,261,0.9637473821640015
1593834308.666744,262,0.9628559947013855
1593834309.1963265,263,0.9632828831672668
1593834309.730297,264,0.9626626372337341
1593834310.2698545,265,0.9626175165176392
1593834310.8034277,266,0.96198970079422
1593834311.3390768,267,0.9635849595069885
1593834311.8656688,268,0.9634943008422852
1593834312.396252,269,0.9637104868888855
1593834312.8460488,270,0.9638694524765015
1593834313.3915887,271,0.9644811153411865
1593834313.9361327,272,0.9642711877822876
1593834314.4648218,273,0.9645277857780457
1593834314.9984994,274,0.9644676446914673
1593834315.5230982,275,0.9644292593002319
1593834316.0596616,276,0.9643735885620117
1593834316.594233,277,0.9649706482887268
1593834317.1329024,278,0.9648294448852539
1593834317.6665223,279,0.9648370146751404
1593834318.1063457,280,0.965224027633667
1593834318.6518874,281,0.9651040434837341
1593834319.1804752,282,0.9652083516120911
1593834319.635258,283,0.9651947021484375
1593834320.1678333,284,0.9648482203483582
1593834320.695424,285,0.9645143747329712
1593834321.2339842,286,0.9627348780632019
1593834321.7675552,287,0.9613692760467529
1593834322.3071134,288,0.9587644338607788
1593834322.7688787,289,0.9544610381126404
1593834323.2994611,290,0.9582852721214294
1593834323.8370614,291,0.9561170339584351
1593834324.3766441,292,0.9590053558349609
1593834324.907313,293,0.9619601964950562
1593834325.37606,294,0.9642118215560913
1593834325.8547807,295,0.9650118947029114
1593834326.402314,296,0.9649607539176941
1593834326.9089606,297,0.9652084112167358
1593834327.3647413,298,0.9651133418083191
1593834327.9013069,299,0.9654871821403503
1593834328.4029655,300,0.9652862548828125
1593834328.8866704,301,0.9653905630111694
1593834329.3673866,302,0.9655838012695312
1593834329.8381276,303,0.9654128551483154
1593834330.3188407,304,0.9654356837272644
1593834330.8204997,305,0.9655178785324097
1593834331.3251517,306,0.9654572606086731
1593834331.8048673,307,0.9654105305671692
1593834332.2716215,308,0.9656466841697693
1593834332.7413645,309,0.9655574560165405
1593834333.2210822,310,0.9659223556518555
1593834333.6698847,311,0.9659198522567749
1593834334.150596,312,0.9659188985824585
1593834334.6183445,313,0.9662224650382996
1593834335.111029,314,0.9661747813224792
1593834335.591748,315,0.9663235545158386
1593834336.1153417,316,0.9661538004875183
1593834336.595093,317,0.9663988947868347
1593834337.1076896,318,0.966081976890564
1593834337.5724504,319,0.9664821624755859
1593834338.070115,320,0.9659448862075806
1593834338.6126719,321,0.9661232233047485
1593834339.1073422,322,0.9659633636474609
1593834339.5940402,323,0.9660546183586121
1593834340.0737567,324,0.966051459312439
1593834340.538514,325,0.9662678837776184
1593834341.0441628,326,0.9656746983528137
1593834341.5567915,327,0.9655945897102356
1593834342.0325198,328,0.9660132527351379
1593834342.497278,329,0.9661548137664795
1593834342.9919536,330,0.9663991332054138
1593834343.449731,331,0.9666544198989868
1593834343.9264832,332,0.9665206074714661
1593834344.445068,333,0.9663524031639099
1593834344.92279,334,0.9663384556770325
1593834345.4124813,335,0.966747522354126
1593834345.8912036,336,0.9663134217262268
1593834346.3709188,337,0.9669399261474609
1593834346.8606098,338,0.9667580723762512
1593834347.3662577,339,0.9668456315994263
1593834347.8858974,340,0.9669926762580872
1593834348.3496268,341,0.9671192765235901
1593834348.8183744,342,0.9670366048812866
1593834349.2891164,343,0.9669433832168579
1593834349.7967594,344,0.9667790532112122
1593834350.269502,345,0.9668387770652771
1593834350.7532084,346,0.9667348861694336
1593834351.2409894,347,0.9665346145629883
1593834351.7077427,348,0.9664462208747864
1593834352.1824725,349,0.965807318687439
1593834352.6422436,350,0.9664475321769714
1593834353.1339293,351,0.9667447805404663
1593834353.6266096,352,0.966812789440155
1593834354.1352565,353,0.9669313430786133
1593834354.5760715,354,0.9671469330787659
1593834355.0478108,355,0.9672384858131409
1593834355.5484712,356,0.9673808217048645
1593834356.0611002,357,0.967176079750061
1593834356.5408175,358,0.9670597314834595
1593834357.0484605,359,0.9669005274772644
1593834357.5461304,360,0.9662749171257019
1593834358.0318322,361,0.9669325947761536
1593834358.5165343,362,0.9671411514282227
1593834359.0102143,363,0.9669129252433777
1593834359.469986,364,0.9673207402229309
1593834360.0005672,365,0.9674762487411499
1593834360.4742994,366,0.9672924876213074
1593834360.945042,367,0.9671716690063477
1593834361.402816,368,0.9673691391944885
1593834361.9363897,369,0.967391312122345
1593834362.4380498,370,0.9674609899520874
1593834362.9077928,371,0.9673360586166382
1593834363.3785343,372,0.967330276966095
1593834363.8472795,373,0.9673331379890442
1593834364.3260612,374,0.9667231440544128
1593834364.7839358,375,0.9670454859733582
1593834365.2327561,376,0.9674133062362671
1593834365.7343965,377,0.9673236608505249
1593834366.202145,378,0.9672635793685913
1593834366.675879,379,0.9675312042236328
1593834367.2134411,380,0.9676846861839294
1593834367.7579868,381,0.9677572250366211
1593834368.2805877,382,0.9677323698997498
1593834368.7283888,383,0.9676631093025208
1593834369.264956,384,0.9675853252410889
1593834369.7985284,385,0.9668505787849426
1593834370.3480582,386,0.9673709869384766
1593834370.8866193,387,0.9674701690673828
1593834371.4212077,388,0.9676393270492554
1593834371.956757,389,0.9676212072372437
1593834372.4913282,390,0.9678139090538025
1593834373.0298872,391,0.9679088592529297
1593834373.5654545,392,0.9678363800048828
1593834374.1000266,393,0.9675852060317993
1593834374.6345963,394,0.9679161906242371
1593834375.1581957,395,0.9679747223854065
1593834375.6957793,396,0.968269944190979
1593834376.1565259,397,0.9681670069694519
1593834376.692097,398,0.968152642250061
1593834377.227663,399,0.9679896235466003
1593834377.7642279,400,0.9680023193359375
1593834378.2987978,401,0.9681694507598877
1593834378.8233972,402,0.9677833318710327
1593834379.3599608,403,0.9677779078483582
1593834379.8965273,404,0.9677914977073669
1593834380.4360845,405,0.9677607417106628
1593834380.9696577,406,0.9680885076522827
1593834381.422446,407,0.9681659936904907
1593834381.9570177,408,0.9680436849594116
1593834382.4915874,409,0.9682328104972839
1593834383.0251613,410,0.9681053757667542
1593834383.5607285,411,0.9678888916969299
1593834384.0962987,412,0.9680207371711731
1593834384.6348557,413,0.9679403305053711
1593834385.0826576,414,0.9677559733390808
1593834385.6163356,415,0.9678618311882019
1593834386.1319551,416,0.9674257636070251
1593834386.6665437,417,0.9668528437614441
1593834387.208079,418,0.9674199223518372
1593834387.737663,419,0.9674773812294006
1593834388.2891862,420,0.9679355621337891
1593834388.8227615,421,0.9683226943016052
1593834389.3583279,422,0.9683990478515625
1593834389.8948934,423,0.9684137105941772
1593834390.4274685,424,0.9683160781860352
1593834390.8863237,425,0.9683595895767212
1593834391.4238863,426,0.9682261347770691
1593834391.9464884,427,0.9685167074203491
1593834392.4690928,428,0.9683780670166016
1593834393.0126376,429,0.9684906005859375
1593834393.4674213,430,0.968521773815155
1593834394.0019956,431,0.9682642817497253
1593834394.5365636,432,0.9683717489242554
1593834394.9943697,433,0.9684350490570068
1593834395.5319326,434,0.9682582020759583
1593834396.064509,435,0.9683589935302734
1593834396.6010747,436,0.9684638977050781
1593834397.1466143,437,0.968255341053009
1593834397.5854423,438,0.9682177901268005
1593834398.1150346,439,0.9682594537734985
1593834398.6466758,440,0.9681380987167358
1593834399.180405,441,0.9678605198860168
1593834399.7199614,442,0.9679763317108154
1593834400.254546,443,0.9680255055427551
1593834400.7891357,444,0.9684060215950012
1593834401.313701,445,0.9686059951782227
1593834401.7644942,446,0.9686816334724426
1593834402.2970715,447,0.9685478806495667
1593834402.7358973,448,0.9686419367790222
1593834403.2614925,449,0.9686952829360962
1593834403.7960615,450,0.9688262939453125
1593834404.321656,451,0.9687344431877136
1593834404.857224,452,0.9687175154685974
1593834405.3828185,453,0.9687687158584595
1593834405.9413266,454,0.9687439799308777
1593834406.4689157,455,0.9687694311141968
1593834406.9945095,456,0.9687092900276184
1593834407.528083,457,0.968734085559845
1593834407.9768822,458,0.9684012532234192
1593834408.5265648,459,0.9677459001541138
1593834409.0591404,460,0.9649591445922852
1593834409.581742,461,0.9199702143669128
1593834410.1083348,462,0.8170772790908813
1593834410.6439016,463,0.8582115769386292
1593834411.181497,464,0.8109607696533203
1593834411.7170324,465,0.814613401889801
1593834412.259582,466,0.8512582778930664
1593834412.811118,467,0.8981256484985352
1593834413.3596466,468,0.9188190698623657
1593834413.895267,469,0.9261576533317566
1593834414.429779,470,0.9331379532814026
1593834414.980412,471,0.9344399571418762
1593834415.5778122,472,0.9377871155738831
1593834416.1014135,473,0.9377781748771667
1593834416.6389747,474,0.9393479228019714
1593834417.1665654,475,0.9403358697891235
1593834417.6991405,476,0.9413931369781494
1593834418.1379662,477,0.9394111633300781
1593834418.5867672,478,0.9351908564567566
1593834419.112361,479,0.935955286026001
1593834419.648038,480,0.9390102624893188
1593834420.1716383,481,0.9423383474349976
1593834420.7072058,482,0.9382562637329102
1593834421.2457714,483,0.941277801990509
1593834421.7773445,484,0.9411763548851013
1593834422.3039362,485,0.9473682641983032
1593834422.8375432,486,0.9479122161865234
1593834423.366097,487,0.9496088624000549
1593834423.812903,488,0.9480682611465454
1593834424.3494678,489,0.9508642554283142
1593834424.8850355,490,0.9496101140975952
1593834425.422597,491,0.9523394703865051
1593834425.957169,492,0.9514440298080444
1593834426.492737,493,0.9536292552947998
1593834427.017333,494,0.953404426574707
1593834427.5608802,495,0.9553502202033997
1593834428.0864744,496,0.9560327529907227
1593834428.5602071,497,0.9555180668830872
1593834429.0848057,498,0.9547093510627747
1593834429.6183777,499,0.9554474949836731
1593834430.146964,500,0.9561634659767151
1593834430.67962,501,0.9564807415008545
1593834431.209287,502,0.9553579092025757
1593834431.7478485,503,0.9567838907241821
1593834432.2774322,504,0.9568764567375183
1593834432.812003,505,0.9574587941169739
1593834433.336612,506,0.9569324254989624
1593834433.8741617,507,0.9569661617279053
1593834434.3349295,508,0.9549950957298279
1593834434.869507,509,0.9583601355552673
1593834435.410056,510,0.9594176411628723
1593834435.9446373,511,0.9604536294937134
1593834436.4782126,512,0.9596932530403137
1593834437.0107753,513,0.9600064158439636
1593834437.5473392,514,0.9586277008056641
1593834438.0832038,515,0.9594491720199585
1593834438.6188905,516,0.9559764862060547
1593834439.155563,517,0.9595620036125183
1593834439.596383,518,0.9600187540054321
1593834440.1339483,519,0.961722731590271
1593834440.673504,520,0.9613014459609985
1593834441.1382601,521,0.96196049451828
1593834441.6708367,522,0.9620535969734192
1593834442.2034123,523,0.9621327519416809
1593834442.7858558,524,0.962066650390625
1593834443.3144422,525,0.9624999165534973
1593834443.8501701,526,0.9617137908935547
1593834444.386709,527,0.9622019529342651
1593834444.9192822,528,0.9621502161026001
1593834445.3770924,529,0.9617812037467957
1593834445.9166708,530,0.9613437652587891
1593834446.4483218,531,0.960860550403595
1593834446.9848878,532,0.9620565176010132
1593834447.5214524,533,0.9624494314193726
1593834448.056134,534,0.9631745219230652
1593834448.5936968,535,0.9634560942649841
1593834449.1282668,536,0.9632460474967957
1593834449.5772994,537,0.9640359282493591
1593834450.1138933,538,0.9636067748069763
1593834450.5726383,539,0.9640582799911499
1593834451.108206,540,0.964715301990509
1593834451.6338007,541,0.9645198583602905
1593834452.1693683,542,0.9636170268058777
1593834452.6940787,543,0.963719367980957
1593834453.2416496,544,0.9637473821640015
1593834453.778215,545,0.9631356596946716
1593834454.3127854,546,0.9623730778694153
1593834454.8304002,547,0.9609606862068176
1593834455.3719535,548,0.9621220231056213
1593834455.9174926,549,0.9611574411392212
1593834456.4490724,550,0.9608115553855896
1593834456.9856372,551,0.960405707359314
1593834457.4464207,552,0.9639927744865417
1593834457.988954,553,0.9642562866210938
1593834458.539482,554,0.9644864797592163
1593834459.072058,555,0.9650354385375977
1593834459.6096206,556,0.9650003910064697
1593834460.144192,557,0.9654147028923035
1593834460.592991,558,0.9651854634284973
1593834461.1355414,559,0.9654375910758972
1593834461.6671195,560,0.9657300114631653
1593834462.1998703,561,0.9653514623641968
1593834462.736438,562,0.9658572673797607
1593834463.2720065,563,0.9659961462020874
1593834463.7966022,564,0.9651060700416565
1593834464.3312542,565,0.9648123383522034
1593834464.8689601,566,0.9650996327400208
1593834465.4473789,567,0.9649403691291809
1593834465.8882003,568,0.9650497436523438
1593834466.4249938,569,0.9654731154441833
1593834466.8747928,570,0.9662720561027527
1593834467.4063692,571,0.9654392004013062
1593834467.9608855,572,0.9666598439216614
1593834468.427638,573,0.9666236639022827
1593834468.9632077,574,0.9662230610847473
1593834469.4997704,575,0.9662555456161499
1593834470.0333455,576,0.9661508798599243
1593834470.5689116,577,0.9659846425056458
1593834471.0965025,578,0.9663139581680298
1593834471.6290777,579,0.9663878083229065
1593834472.1676486,580,0.9666211009025574
1593834472.706197,581,0.9662826061248779
1593834473.2467508,582,0.9661568999290466
1593834473.7992735,583,0.9662892818450928
1593834474.3358397,584,0.9663369059562683
1593834474.8694139,585,0.9658619165420532
1593834475.4039826,586,0.9661649465560913
1593834475.9375567,587,0.9663347005844116
1593834476.4751184,588,0.9665806889533997
1593834477.0136795,589,0.9665848612785339
1593834477.5442595,590,0.9663536548614502
1593834478.0798295,591,0.9661661386489868
1593834478.6153955,592,0.9663957357406616
1593834479.1519625,593,0.9663569331169128
1593834479.6895247,594,0.9668636322021484
1593834480.2220993,595,0.9666773080825806
1593834480.761657,596,0.9665905833244324
1593834481.2972243,597,0.966550886631012
1593834481.8347878,598,0.9666957259178162
1593834482.3723497,599,0.9670215845108032
