1593834172,0,0.841167629
1593834172,1,0.814063668
1593834173,2,0.786657453
1593834173,3,0.761742711
1593834174,4,0.739235044
1593834174,5,0.743007421
1593834175,6,0.725748301
1593834175,7,0.714618683
1593834176,8,0.70444423
1593834176,9,0.696614385
1593834177,10,0.691907942
1593834177,11,0.684912801
1593834177,12,0.679349303
1593834178,13,0.675607204
1593834178,14,0.671734214
1593834179,15,0.667345524
1593834179,16,0.66370368
1593834180,17,0.659763217
1593834180,18,0.655581713
1593834181,19,0.653008878
1593834181,20,0.649671495
1593834182,21,0.646465898
1593834182,22,0.644115865
1593834183,23,0.642083883
1593834184,24,0.638440907
1593834184,25,0.63949275
1593834185,26,0.64190948
1593834185,27,0.635814726
1593834186,28,0.632787228
1593834186,29,0.6306898
1593834187,30,0.628351748
1593834187,31,0.625945807
1593834188,32,0.624359012
1593834188,33,0.622211516
1593834189,34,0.620795488
1593834189,35,0.619398952
1593834190,36,0.619474113
1593834190,37,0.617712379
1593834191,38,0.615550518
1593834191,39,0.61375457
1593834192,40,0.613094747
1593834192,41,0.6106987
1593834193,42,0.609055161
1593834193,43,0.606331229
1593834194,44,0.602502227
1593834194,45,0.604795694
1593834195,46,0.602862477
1593834195,47,0.60253191
1593834196,48,0.598108768
1593834196,49,0.60055095
1593834197,50,0.593293667
1593834198,51,0.590303421
1593834198,52,0.58701551
1593834199,53,0.596366405
1593834199,54,0.58413589
1593834200,55,0.579615712
1593834200,56,0.583228648
1593834201,57,0.574099779
1593834201,58,0.584233999
1593834202,59,0.580003977
1593834202,60,0.562214255
1593834203,61,0.549431801
1593834203,62,0.570170581
1593834204,63,0.554724455
1593834204,64,0.550569892
1593834205,65,0.539971292
1593834205,66,0.549090385
1593834206,67,0.531873941
1593834206,68,0.503185749
1593834207,69,0.493822992
1593834207,70,0.567874074
1593834208,71,0.501528502
1593834208,72,0.502031446
1593834209,73,0.561323166
1593834209,74,0.480912149
1593834210,75,0.471705019
1593834211,76,0.461616635
1593834211,77,0.456376374
1593834212,78,0.461716592
1593834212,79,0.468673259
1593834213,80,0.472211093
1593834213,81,0.437483728
1593834214,82,0.40892297
1593834214,83,0.382929593
1593834215,84,0.37181136
1593834215,85,0.363308132
1593834216,86,0.35584715
1593834216,87,0.353733003
1593834217,88,0.357998341
1593834217,89,0.399578243
1593834218,90,0.360509366
1593834218,91,0.342264712
1593834219,92,0.337617457
1593834220,93,0.328205496
1593834220,94,0.318044543
1593834221,95,0.310979515
1593834221,96,0.304641187
1593834222,97,0.298999488
1593834222,98,0.294784427
1593834223,99,0.289735377
1593834223,100,0.28761214
1593834224,101,0.288584352
1593834224,102,0.301372647
1593834225,103,0.27941978
1593834225,104,0.277277142
1593834226,105,0.272232175
1593834226,106,0.273906946
1593834227,107,0.268202722
1593834227,108,0.262431383
1593834228,109,0.255598545
1593834229,110,0.251040131
1593834229,111,0.248967558
1593834230,112,0.247008055
1593834230,113,0.242999613
1593834231,114,0.239723057
1593834231,115,0.237776965
1593834232,116,0.235105634
1593834232,117,0.232771963
1593834233,118,0.232621193
1593834233,119,0.228962511
1593834234,120,0.224743575
1593834234,121,0.222361356
1593834235,122,0.222067073
1593834235,123,0.222427502
1593834236,124,0.228124291
1593834236,125,0.233584508
1593834237,126,0.249970376
1593834237,127,0.233349442
1593834238,128,0.230394468
1593834239,129,0.211438611
1593834239,130,0.209474012
1593834240,131,0.204750329
1593834240,132,0.20236887
1593834241,133,0.199816972
1593834241,134,0.197400093
1593834242,135,0.19614023
1593834242,136,0.193607777
1593834243,137,0.192486271
1593834243,138,0.190716952
1593834244,139,0.18870227
1593834244,140,0.186868042
1593834245,141,0.185616404
1593834245,142,0.184738085
1593834246,143,0.184313476
1593834247,144,0.184297264
1593834247,145,0.181489795
1593834248,146,0.179876626
1593834248,147,0.178632528
1593834249,148,0.175668925
1593834249,149,0.174911991
1593834250,150,0.173968762
1593834250,151,0.17899853
1593834251,152,0.175350562
1593834251,153,0.171888232
1593834252,154,0.168503255
1593834252,155,0.167907119
1593834253,156,0.166138873
1593834253,157,0.163286954
1593834254,158,0.161972791
1593834254,159,0.161113128
1593834255,160,0.161301002
1593834256,161,0.165437415
1593834256,162,0.186540291
1593834257,163,0.260985374
1593834257,164,0.517520308
1593834258,165,0.533433437
1593834258,166,0.840562165
